Route_start|Route_end|Reference_time|Interval(days)|Area_size|Max_samples|Duration(s)|Number_of_records
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|0.836071968079|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|0.622215986252|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|0.974578857422|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|0.745406866074|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|0.85807299614|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|0.71369600296|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|0.85750579834|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|0.656605005264|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|1.5296330452|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|1.378428936|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|1.36697006226|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|1.15223097801|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|1.40973711014|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|1.08693695068|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|1.00722885132|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|0.781523942947|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|0.977172851562|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|0.798135995865|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|0.986713171005|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|0.755800008774|1000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|2.25214004517|1000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|2.06468701363|1000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|2.10436105728|1000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|1.56513500214|1000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|2.16233706474|1000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|1.60706996918|1000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|4.03730511665|1000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|3.25751805305|1000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|3.51068496704|1000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|2.48812103271|1000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|3.30049490929|1000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|2.70560097694|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|3.64728498459|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|2.82721590996|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|3.26422810555|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|2.84934020042|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|3.3547809124|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|2.60811305046|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|3.74515795708|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|2.88920998573|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|3.35800504684|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|2.94610905647|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|3.49246406555|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|2.81549406052|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|3.5272090435|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|2.89017820358|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|3.25219702721|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|2.74334287643|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|3.30094981194|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|2.59470176697|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|3.72196912766|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|3.00454998016|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|3.41722512245|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|2.81598615646|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|3.29620194435|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|2.74885797501|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|3.17396306992|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|2.69227600098|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|3.01434779167|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|2.67177581787|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|2.97767210007|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|2.6274061203|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|3.59633088112|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|2.87706685066|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|3.40301799774|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|2.89065814018|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|3.37300801277|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|2.64103603363|5000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|5.9439201355|5000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|5.32050704956|5000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|5.81078505516|5000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|4.44395685196|5000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|5.93041300774|5000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|4.34983086586|5000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|6.47687602043|5000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|5.69511985779|5000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|6.60603308678|5000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|4.9288008213|5000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|6.08917093277|5000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|4.95214390755|5000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|4.39174008369|5000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|3.3216791153|5000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|3.94420909882|5000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|3.16722798347|5000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|3.87618994713|5000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|2.99634790421|5000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|4.44227313995|5000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|3.48074293137|5000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|4.31285190582|5000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|3.31157708168|5000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|4.42183113098|5000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|3.42847204208|5000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|7.30793690681|5000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|6.23701000214|5000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|7.00542902946|5000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|5.33108615875|5000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|6.74878692627|5000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|5.3673760891|5000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|4.97020316124|5000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|3.93671798706|5000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|4.82129216194|5000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|3.82790517807|5000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|4.74451184273|5000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|3.88197398186|5000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|12.1442539692|5000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|10.0776510239|5000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|10.46413517|5000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|8.25989890099|5000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|10.993500948|5000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|8.4410738945|5000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.8|5000|4.6098651886|1197
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.8|5000|4.39891982079|1520
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.8|5000|4.67075991631|1543
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.8|5000|3.33632087708|1521
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.8|5000|4.25724482536|1516
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.8|5000|3.34185004234|1510
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|1.34283399582|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|0.905145168304|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|1.05766701698|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|0.796602964401|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|0.815449953079|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|0.754051923752|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|1.50628209114|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|1.02243185043|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|1.12599515915|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|0.93175983429|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|0.966300964355|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|0.809442996979|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|1.11547207832|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|0.781940221786|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|0.843101978302|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|0.740449905396|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|0.756723165512|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|0.64485001564|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|1.05092811584|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|0.727156877518|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|0.817531108856|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|0.694255113602|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|0.70512008667|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|0.598376989365|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|1.14096212387|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|0.743636846542|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|0.857075929642|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|0.711324930191|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|0.703289031982|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|0.599274158478|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|1.10336112976|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|0.698349952698|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|0.784253835678|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|0.692380905151|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|0.623859167099|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|0.562078952789|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|4.71643781662|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|3.46818208694|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|4.33861088753|993
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|3.01141619682|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|3.36348390579|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|2.5514819622|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|3.29149389267|999
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|2.29142403603|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|2.48706698418|979
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|1.68040990829|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|2.11591315269|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|1.97303318977|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|1.62226390839|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|1.15917205811|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|1.4106938839|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|1.04990792274|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|1.13151097298|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|1.02044487|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|2.04854202271|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|1.48441004753|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|1.90295100212|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|1.48229384422|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|1.43323898315|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|1.19406604767|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|3.37530207634|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|2.52523303032|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|2.91193509102|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|2.34377980232|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|2.56799602509|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|2.17615818977|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|6.0243268013|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|4.37118887901|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|5.1805369854|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|4.32635784149|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|4.77291703224|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|4.05949187279|1000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|6.60594201088|274
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|5.55580592155|276
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|6.50392508507|254
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|5.46138906479|239
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|5.98918199539|236
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|5.07659292221|247
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.3|1000|2.21374511719|78
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.3|1000|1.88195896149|77
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.3|1000|2.19953012466|76
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.3|1000|1.85253000259|81
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.3|1000|1.98853206635|79
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.3|1000|1.66090106964|81
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|180|0.3|5000|7.50543117523|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|180|0.3|5000|4.92332792282|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|180|0.3|5000|5.54531908035|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|180|0.3|5000|4.77667593956|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|180|0.3|5000|4.70496416092|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|180|0.3|5000|4.22201299667|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.3|5000|6.61147594452|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.3|5000|4.58713388443|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.3|5000|5.76990890503|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.3|5000|4.38011097908|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.3|5000|4.39254117012|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.3|5000|3.87115907669|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|180|0.3|5000|5.2107861042|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|180|0.3|5000|3.56956601143|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|180|0.3|5000|4.01759815216|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|180|0.3|5000|3.54223704338|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|180|0.3|5000|3.20141482353|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|180|0.3|5000|2.84079885483|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.3|5000|5.52726387978|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.3|5000|3.54382801056|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.3|5000|3.93050909042|5000
